"","날짜","호선","역번호","역명","구분","X04...05","X05...06","X06...07","X07...08","X08...09","X09...10","X10...11","X11...12","X12...13","X13...14","X14...15","X15...16","X16...17","X17...18","X18...19","X19...20","X20...21","X21...22","X22...23","X23...24","X00...01","X01...02","X02...03","X03...04"
"6472","2019-11-12","7호선",2714,"마들","하차",0,60,152,392,486,344,340,317,407,521,549,626,780,1143,1668,2023,1013,964,928,562,239,0,0,0
"6473","2019-11-12","7호선",2715,"노원","승차",2,321,633,1852,1803,1193,1065,1238,1302,1239,1278,1553,1676,1675,1905,1205,1185,1037,944,411,81,0,0,0
"6474","2019-11-12","7호선",2715,"노원","하차",1,89,319,874,2023,1868,1303,1105,1218,1339,1337,1411,1622,2006,2736,2651,1052,900,756,504,226,0,0,0
"6475","2019-11-12","7호선",2716,"중계","승차",2,383,995,3207,3300,1618,902,729,775,879,669,928,1065,965,883,462,373,393,385,182,46,0,0,0
"6476","2019-11-12","7호선",2716,"중계","하차",1,100,221,857,1413,800,526,472,595,683,572,696,983,1260,1928,2349,1155,1084,965,569,243,0,0,0
"6477","2019-11-12","7호선",2717,"하계","승차",0,298,1029,3600,3700,1898,1188,1048,1017,1059,1083,1066,1350,1357,1235,710,592,566,465,174,42,0,0,0
"6478","2019-11-12","7호선",2717,"하계","하차",0,48,258,885,1357,1093,759,691,882,1005,910,1035,1263,1650,2481,2862,1487,1273,1160,774,293,0,0,0
"6479","2019-11-12","7호선",2718,"공릉(서울과학기술대)","승차",1,236,557,1884,2052,996,653,594,619,623,950,688,960,1176,1157,684,569,491,398,247,63,0,0,0
"6480","2019-11-12","7호선",2718,"공릉(서울과학기술대)","하차",2,48,178,597,1508,853,635,495,554,726,528,656,817,1035,1741,1748,941,836,773,549,249,0,0,0
"6481","2019-11-12","7호선",2719,"태릉입구","승차",4,270,306,1000,1210,768,438,362,490,485,472,644,784,924,1164,634,406,407,324,150,45,1,0,0
"6482","2019-11-12","7호선",2719,"태릉입구","하차",0,53,218,412,1237,692,564,596,409,441,450,476,537,658,1011,982,539,508,507,327,89,63,0,0
"6483","2019-11-12","7호선",2720,"먹골","승차",1,283,541,1883,2192,1119,617,442,532,504,431,446,501,609,690,343,256,277,235,93,28,0,0,0
"6484","2019-11-12","7호선",2720,"먹골","하차",0,29,129,242,680,401,311,346,349,426,456,537,765,941,1651,1606,800,752,768,420,164,4,0,0
"6485","2019-11-12","7호선",2721,"중화","승차",10,336,655,1815,2443,1189,646,533,574,544,464,503,641,721,871,526,327,333,231,103,34,0,0,0
"6486","2019-11-12","7호선",2721,"중화","하차",1,43,162,368,1150,525,387,357,403,398,532,651,802,978,1587,1561,839,845,773,500,171,3,0,0
"6487","2019-11-12","7호선",2722,"상봉(시외버스터미널)","승차",12,423,755,2544,3371,1563,879,647,749,774,678,685,912,1140,1434,894,694,659,592,275,66,0,0,0
"6488","2019-11-12","7호선",2722,"상봉(시외버스터미널)","하차",1,66,343,618,1587,890,559,570,653,665,735,810,968,1372,2477,2532,1209,1067,999,656,356,0,0,0
"6489","2019-11-12","7호선",2723,"면목","승차",1,463,996,2830,3622,1657,881,760,869,772,787,854,1122,1061,907,679,521,452,380,172,33,0,0,0
"6490","2019-11-12","7호선",2723,"면목","하차",0,46,203,401,1690,997,560,556,751,674,718,869,1199,1648,2391,2211,1285,1127,1037,573,253,0,0,0
"6491","2019-11-12","7호선",2724,"사가정","승차",1,420,835,2398,3082,1691,951,793,815,750,696,644,834,955,1092,738,486,404,367,142,27,0,0,0
"6492","2019-11-12","7호선",2724,"사가정","하차",0,65,375,454,1265,663,488,549,609,602,730,912,1099,1514,2428,2185,1220,1031,1083,552,288,0,0,0
"6493","2019-11-12","7호선",2725,"용마산","승차",0,191,414,1180,1472,735,346,300,288,257,235,234,337,292,262,211,96,89,62,44,10,0,0,0
"6494","2019-11-12","7호선",2725,"용마산","하차",0,33,137,169,449,239,183,171,168,223,220,316,425,522,906,853,520,426,429,255,121,0,0,0
"6495","2019-11-12","7호선",2726,"중곡","승차",0,219,519,1586,2325,1191,638,504,528,517,484,411,690,846,637,458,258,253,197,88,29,0,0,0
"6496","2019-11-12","7호선",2726,"중곡","하차",0,23,253,538,888,467,332,289,373,435,426,564,580,911,1320,1359,750,612,649,384,147,0,0,0
"6497","2019-11-12","7호선",2727,"군자(능동)","승차",0,307,584,1667,2801,1627,779,666,622,658,609,638,777,1006,1428,842,624,607,530,236,59,0,0,0
"6498","2019-11-12","7호선",2727,"군자(능동)","하차",2,28,290,380,1283,829,498,392,409,453,493,613,668,1009,1614,1592,810,708,694,382,164,2,0,0
"6499","2019-11-12","7호선",2728,"어린이대공원(세종대)","승차",1,153,286,857,1466,929,522,604,719,773,944,1142,1759,2274,2097,1063,985,1090,877,623,156,1,0,0
"6500","2019-11-12","7호선",2728,"어린이대공원(세종대)","하차",0,57,399,659,3169,1713,2478,1318,866,1349,1009,701,660,822,1319,1005,577,562,582,371,168,1,0,0
"6501","2019-11-12","7호선",2729,"건대입구","승차",3,156,192,609,971,749,587,603,671,757,939,1109,1281,1698,1672,1126,1391,1221,989,569,146,2,0,0
"6502","2019-11-12","7호선",2729,"건대입구","하차",0,34,322,902,2104,1424,1192,769,873,864,902,831,914,1128,2148,1438,682,552,489,295,157,12,0,0
"6503","2019-11-12","7호선",2730,"뚝섬유원지","승차",2,188,351,1022,1477,914,419,337,315,366,318,320,371,457,453,313,249,240,208,93,10,0,0,0
"6504","2019-11-12","7호선",2730,"뚝섬유원지","하차",0,16,150,254,569,277,187,264,268,310,305,406,489,664,1139,938,539,525,488,292,81,0,0,0
"6505","2019-11-12","7호선",2731,"청담","승차",1,137,270,534,804,676,527,594,721,686,795,1185,1570,2490,5181,2960,1645,1368,1082,404,55,0,0,0
"6506","2019-11-12","7호선",2731,"청담","하차",0,174,1105,2591,7898,4544,1455,898,767,920,764,744,806,887,1114,763,451,473,344,180,106,0,0,0
"6507","2019-11-12","7호선",2732,"강남구청","승차",2,76,128,308,474,412,372,454,465,552,704,911,950,1587,3966,2263,1379,1432,1060,468,89,0,0,0
"6508","2019-11-12","7호선",2732,"강남구청","하차",0,68,455,1360,5286,4331,1388,825,683,733,618,573,627,721,815,547,378,294,230,158,86,0,0,0
"6509","2019-11-12","7호선",2733,"학동","승차",0,100,170,388,553,460,435,591,677,776,975,1219,1382,2500,7587,3599,1836,1847,1221,454,102,0,0,0
"6510","2019-11-12","7호선",2733,"학동","하차",0,41,852,2147,9061,6561,2013,1043,826,1023,779,733,773,867,916,641,361,300,245,144,61,0,0,0
"6511","2019-11-12","7호선",2734,"논현","승차",0,132,182,427,763,625,499,551,604,711,787,919,1100,1990,4916,2736,1646,1877,1555,793,165,0,0,0
"6512","2019-11-12","7호선",2734,"논현","하차",1,57,652,2033,5792,4453,1823,893,779,831,884,766,839,1151,1656,1087,499,428,351,189,98,0,0,0
"6513","2019-11-12","7호선",2735,"반포","승차",0,48,140,465,687,477,303,276,265,318,303,399,575,728,870,537,371,512,326,92,21,0,0,0
"6514","2019-11-12","7호선",2735,"반포","하차",0,27,258,539,1061,789,355,335,395,369,322,388,384,459,559,433,227,230,217,99,47,0,0,0
"6515","2019-11-12","7호선",2736,"고속터미널","승차",0,54,121,423,775,959,851,1012,1038,948,979,1266,1539,2139,2308,1442,1518,1223,881,341,38,0,0,0
"6516","2019-11-12","7호선",2736,"고속터미널","하차",0,90,846,1641,2796,1912,1203,1001,973,1107,897,749,716,955,1117,725,354,317,227,134,38,0,0,0
"6517","2019-11-12","7호선",2737,"내방","승차",0,98,305,828,1460,913,609,574,621,637,694,816,1028,1574,3396,1225,868,884,639,263,51,0,0,0
"6518","2019-11-12","7호선",2737,"내방","하차",0,64,472,980,4081,2013,875,575,576,686,644,728,741,990,1446,979,569,518,421,269,86,20,0,0
"6519","2019-11-12","7호선",2738,"이수","승차",2,223,403,1254,2303,1295,797,668,766,916,836,947,1020,1233,1955,1039,988,1055,1064,491,121,0,0,0
"6520","2019-11-12","7호선",2738,"이수","하차",0,58,373,670,2106,1429,805,734,716,823,798,873,967,1442,2553,1832,929,803,686,384,174,7,0,0
"6521","2019-11-12","7호선",2739,"남성","승차",0,265,509,1950,2950,1525,753,608,595,546,498,527,621,643,732,434,356,485,311,162,43,0,0,0
"6522","2019-11-12","7호선",2739,"남성","하차",0,38,175,300,769,587,494,469,501,535,504,667,734,1120,1716,1559,887,861,738,451,186,0,0,0
"6523","2019-11-12","7호선",2740,"숭실대입구(살피재)","승차",1,240,514,1964,2741,1355,762,712,675,816,909,889,1548,1573,1451,852,769,899,696,396,82,0,0,0
"6524","2019-11-12","7호선",2740,"숭실대입구(살피재)","하차",0,22,200,405,1834,1137,1889,1134,712,977,830,794,968,1266,2283,1762,1007,915,902,569,232,1,0,0
"6525","2019-11-12","7호선",2741,"상도","승차",0,183,445,1665,2217,1199,645,549,571,578,607,715,952,1036,1150,602,462,661,463,251,67,0,0,0
"6526","2019-11-12","7호선",2741,"상도","하차",0,135,319,358,1391,735,1109,580,675,584,642,635,712,1017,1861,1309,778,704,767,453,162,0,0,0
"6527","2019-11-12","7호선",2742,"장승배기","승차",0,276,505,1534,2306,1213,626,547,574,601,517,532,526,638,730,389,290,331,294,115,32,0,0,0
"6528","2019-11-12","7호선",2742,"장승배기","하차",0,40,155,366,858,531,422,393,464,473,560,613,824,898,1718,1404,702,667,650,383,205,0,0,0
"6529","2019-11-12","7호선",2743,"신대방삼거리","승차",0,421,709,2430,4094,2013,997,849,875,793,746,712,924,1061,1389,735,588,440,443,185,40,0,0,0
"6530","2019-11-12","7호선",2743,"신대방삼거리","하차",0,52,311,689,1685,922,590,554,557,647,679,834,1071,1346,2794,2224,1330,1171,1148,672,301,0,0,0
"6531","2019-11-12","7호선",2744,"보라매","승차",2,247,293,976,1529,773,472,431,402,431,666,534,712,810,1598,515,465,392,300,150,32,0,0,0
"6532","2019-11-12","7호선",2744,"보라매","하차",0,94,361,908,2081,714,351,308,395,464,359,428,463,734,1245,1051,504,476,474,270,122,2,0,0
"6533","2019-11-12","7호선",2745,"신풍","승차",3,459,643,1735,2396,1270,658,599,559,592,458,517,715,890,930,506,318,312,212,102,34,0,0,0
"6534","2019-11-12","7호선",2745,"신풍","하차",1,78,418,550,993,597,424,407,418,450,471,612,706,1165,1664,1299,784,785,732,375,141,8,0,0
"6535","2019-11-12","7호선",2746,"대림(구로구청)","승차",5,563,391,692,994,655,482,450,537,586,557,564,656,731,855,516,419,362,265,173,34,0,0,0
"6536","2019-11-12","7호선",2746,"대림(구로구청)","하차",0,44,156,335,876,571,501,584,504,576,538,534,557,1035,1200,724,463,558,481,221,78,0,0,0
"6537","2019-11-12","7호선",2747,"남구로","승차",1,926,690,1423,1720,1023,634,618,569,551,562,585,739,1357,3725,1761,975,756,429,176,29,0,0,0
"6538","2019-11-12","7호선",2747,"남구로","하차",0,62,264,1165,5173,2220,839,516,529,595,590,689,894,1716,1448,1101,660,767,699,352,120,0,0,0
"6539","2019-11-12","7호선",2748,"가산디지털단지","승차",33,344,349,928,1054,787,770,848,1099,1277,1477,1878,2528,6708,15062,6647,3687,3199,1617,695,127,0,0,0
"6540","2019-11-12","7호선",2748,"가산디지털단지","하차",1,230,930,4543,19693,9921,2527,1579,1433,1273,1282,1133,1140,1314,1612,1119,603,481,417,348,126,0,0,0
"6541","2019-11-12","7호선",2749,"철산","승차",1,449,1248,4541,4795,2344,1293,1042,1115,1020,847,987,1163,1340,1529,928,855,920,658,335,70,0,0,0
"6542","2019-11-12","7호선",2749,"철산","하차",2,155,411,653,1434,1050,722,743,889,927,1095,1146,1624,2473,4207,4117,1845,1768,1448,1060,372,0,0,0
"6543","2019-11-12","7호선",2750,"광명사거리","승차",3,1011,1483,4399,5376,2657,1394,1209,1137,1147,983,1091,1291,1516,1465,848,696,612,389,200,30,0,0,0
"6544","2019-11-12","7호선",2750,"광명사거리","하차",0,210,534,698,1233,891,791,916,968,1149,1094,1412,1719,2569,4123,3447,1753,1806,1555,1000,347,0,0,0
"6545","2019-11-12","7호선",2751,"천왕","승차",0,314,610,2164,2601,1174,580,429,444,479,392,344,569,518,498,279,179,153,104,59,18,0,0,0
"6546","2019-11-12","7호선",2751,"천왕","하차",0,35,179,291,628,314,247,222,322,367,399,523,657,777,1613,1656,822,721,649,455,111,7,0,0
"6547","2019-11-12","7호선",2752,"온수(성공회대입구)","승차",1,327,682,2337,2790,1122,530,465,440,433,398,423,944,892,710,356,252,274,165,99,28,0,0,0
"6548","2019-11-12","7호선",2752,"온수(성공회대입구)","하차",0,51,180,622,1105,910,337,324,349,452,445,434,636,878,1835,1612,875,909,709,410,194,46,0,0
"6549","2019-11-12","7호선",2753,"까치울","승차",2,155,413,1534,1971,864,373,337,333,336,284,308,368,419,431,287,208,133,115,50,10,0,0,0
"6550","2019-11-12","7호선",2753,"까치울","하차",1,29,160,203,488,240,185,220,252,264,304,339,485,666,1301,1109,652,573,543,274,93,0,0,0
"6551","2019-11-12","7호선",2754,"부천종합운동장","승차",0,130,288,934,1153,478,214,190,214,194,155,152,226,350,511,175,138,99,70,29,8,0,0,0
"6552","2019-11-12","7호선",2754,"부천종합운동장","하차",0,49,115,265,542,188,138,91,142,149,119,195,227,365,605,587,305,306,247,140,85,0,0,0
"6553","2019-11-12","7호선",2755,"춘의","승차",3,335,441,1201,1201,629,378,328,327,310,319,385,418,1114,1913,739,541,456,198,66,14,0,0,0
"6554","2019-11-12","7호선",2755,"춘의","하차",0,66,188,1260,2457,706,351,281,243,316,238,332,371,538,793,935,504,440,399,221,111,0,0,0
"6555","2019-11-12","7호선",2756,"신중동","승차",0,225,755,2306,2176,1094,735,656,641,635,637,713,791,1226,1907,750,763,544,449,195,44,0,0,0
"6556","2019-11-12","7호선",2756,"신중동","하차",1,55,211,643,2166,1238,637,455,600,627,586,730,771,1264,1862,2182,940,801,761,538,227,0,2,0
"6557","2019-11-12","7호선",2757,"부천시청","승차",1,208,718,2121,1989,879,525,511,585,535,539,610,753,990,1121,661,657,594,373,132,27,0,0,0
"6558","2019-11-12","7호선",2757,"부천시청","하차",0,92,312,607,1268,764,494,406,495,508,549,713,752,1104,1809,1860,987,665,613,406,153,0,0,0
"6559","2019-11-12","7호선",2758,"상동","승차",1,202,721,2120,1909,1016,633,569,654,604,612,744,823,1004,1191,824,637,745,598,267,52,0,0,0
"6560","2019-11-12","7호선",2758,"상동","하차",0,75,240,547,1322,1134,628,552,621,651,720,780,885,1304,2076,1876,1016,736,694,488,182,0,0,0
"6561","2019-11-12","7호선",2759,"삼산체육관","승차",0,128,469,1268,1203,602,304,256,241,182,173,246,265,239,271,128,127,75,73,29,8,0,0,0
"6562","2019-11-12","7호선",2759,"삼산체육관","하차",0,16,68,117,338,159,115,98,196,202,173,239,341,496,704,828,428,398,359,241,77,18,0,0
"6563","2019-11-12","7호선",2760,"굴포천","승차",0,268,691,1891,1819,911,477,437,429,388,324,382,426,529,572,334,258,249,201,132,16,0,0,0
"6564","2019-11-12","7호선",2760,"굴포천","하차",0,16,140,196,544,415,287,264,273,360,395,434,618,982,1571,1751,1068,767,697,380,155,34,0,0
"6565","2019-11-12","7호선",2761,"부평구청","승차",4,370,1012,3339,2443,1236,586,524,508,458,361,355,424,819,722,381,288,237,176,84,16,0,0,0
"6566","2019-11-12","7호선",2761,"부평구청","하차",0,57,224,550,592,330,198,214,199,310,355,370,584,797,1550,1838,990,847,758,509,221,64,0,0
"6567","2019-11-12","8호선",2811,"암사","승차",0,591,1037,3908,5150,2182,1091,895,849,739,697,594,729,886,958,520,372,315,216,101,43,0,0,0
"6568","2019-11-12","8호선",2811,"암사","하차",0,34,232,358,801,611,373,463,593,607,736,941,1232,1641,2951,2714,1358,1275,1252,767,203,35,0,0
"6569","2019-11-12","8호선",2812,"천호(풍납토성)","승차",4,452,758,2336,3171,1703,873,802,766,876,726,830,889,1271,1485,970,753,644,496,199,81,0,0,0
"6570","2019-11-12","8호선",2812,"천호(풍납토성)","하차",1,58,417,829,1444,1126,712,629,733,881,917,1135,1340,1895,3413,2659,1329,1130,1043,639,211,5,0,0
"6571","2019-11-12","8호선",2813,"강동구청","승차",0,176,473,1553,2075,1090,627,500,456,547,479,469,596,821,1239,479,306,337,200,73,14,0,0,0
"6572","2019-11-12","8호선",2813,"강동구청","하차",0,35,212,610,1581,627,432,356,365,506,502,557,767,900,1717,1191,711,615,655,348,124,0,0,0
"6573","2019-11-12","8호선",2814,"몽촌토성(평화의문)","승차",0,66,127,409,639,382,242,220,249,280,317,366,487,649,960,430,298,260,203,108,19,0,0,0
"6574","2019-11-12","8호선",2814,"몽촌토성(평화의문)","하차",0,54,226,400,1277,721,441,336,325,314,243,289,300,399,567,379,264,245,215,126,47,0,0,0
"6575","2019-11-12","8호선",2815,"잠실(송파구청)","승차",1,52,153,406,656,518,424,473,547,709,831,918,1024,1594,2753,1516,1314,1186,927,302,55,0,0,0
"6576","2019-11-12","8호선",2815,"잠실(송파구청)","하차",0,83,434,1353,3470,1962,1025,1019,895,849,764,894,1015,1216,1656,1033,459,404,281,131,62,2,0,0
"6577","2019-11-12","8호선",2816,"석촌","승차",0,129,254,846,1256,645,430,415,450,429,464,538,472,657,830,445,345,351,301,126,17,0,0,0
"6578","2019-11-12","8호선",2816,"석촌","하차",0,21,123,359,1083,864,453,402,476,496,480,533,571,808,1226,904,512,480,402,269,88,8,0,0
"6579","2019-11-12","8호선",2817,"송파","승차",0,117,455,1597,2005,996,583,472,495,455,531,487,533,606,749,363,236,237,134,50,9,0,0,0
"6580","2019-11-12","8호선",2817,"송파","하차",0,33,163,624,872,464,300,266,314,394,430,477,632,804,1312,1068,657,623,563,374,88,12,0,0
"6581","2019-11-12","8호선",2818,"가락시장","승차",1,115,195,459,677,460,384,447,467,487,518,556,588,780,1223,569,459,518,424,177,37,0,0,0
"6582","2019-11-12","8호선",2818,"가락시장","하차",0,98,240,564,1936,782,519,506,435,427,475,457,556,724,1006,672,430,341,322,180,84,20,0,0
"6583","2019-11-12","8호선",2819,"문정","승차",0,93,279,1153,1574,896,674,622,701,850,907,979,1236,2323,5855,2003,1244,1147,836,317,44,0,0,0
"6584","2019-11-12","8호선",2819,"문정","하차",1,102,414,1569,7945,3569,1137,700,666,782,742,789,781,944,1391,1205,619,563,560,291,118,0,0,0
"6585","2019-11-12","8호선",2820,"장지","승차",0,183,687,2500,3019,1488,901,675,699,793,750,782,1132,1451,2288,1071,841,945,471,178,22,1,0,0
"6586","2019-11-12","8호선",2820,"장지","하차",0,80,353,810,2295,1375,741,672,821,753,736,907,1090,1340,2324,1757,979,911,793,466,194,0,0,0
"6587","2019-11-12","8호선",2821,"복정","승차",0,133,467,1566,2216,1173,646,452,497,466,480,613,968,1235,1260,670,500,328,303,115,34,0,0,0
"6588","2019-11-12","8호선",2821,"복정","하차",0,81,334,531,1006,889,457,287,380,407,409,438,545,924,1492,1258,787,680,631,255,60,0,0,0
"6589","2019-11-12","8호선",2822,"산성","승차",2,200,323,906,1234,585,288,229,279,232,248,301,398,590,330,137,104,77,51,36,7,0,0,0
"6590","2019-11-12","8호선",2822,"산성","하차",0,49,304,171,499,224,302,143,176,207,187,316,370,495,808,718,435,427,430,226,57,0,0,0
"6591","2019-11-12","8호선",2823,"남한산성입구(성남법원.검찰청)","승차",2,394,895,2439,3275,1471,749,659,728,659,620,887,1074,1376,1266,535,448,331,217,96,18,2,0,0
"6592","2019-11-12","8호선",2823,"남한산성입구(성남법원.검찰청)","하차",1,57,210,520,1740,1646,822,465,658,689,529,720,862,1137,1996,1603,958,894,967,534,161,0,2,0
"6593","2019-11-12","8호선",2824,"단대오거리","승차",0,371,653,1736,2113,946,598,519,571,538,432,551,747,884,999,450,338,248,227,100,12,0,0,0
"6594","2019-11-12","8호선",2824,"단대오거리","하차",0,62,196,521,1021,569,314,295,381,443,395,580,731,880,1609,1366,860,703,712,424,121,0,0,0
"6595","2019-11-12","8호선",2825,"신흥","승차",0,160,262,590,748,432,276,213,245,237,216,243,326,329,287,181,142,138,93,46,10,2,0,0
"6596","2019-11-12","8호선",2825,"신흥","하차",0,22,85,138,254,204,203,230,218,256,257,357,401,454,693,599,376,282,267,161,69,10,0,0
"6597","2019-11-12","8호선",2826,"수진","승차",0,153,263,699,1013,483,353,257,333,275,227,317,415,464,369,197,180,131,104,43,13,0,0,0
"6598","2019-11-12","8호선",2826,"수진","하차",1,30,78,173,615,275,208,205,213,322,325,308,370,425,673,486,301,298,263,181,76,7,0,0
"6599","2019-11-12","8호선",2827,"모란","승차",0,74,106,425,573,291,199,227,282,275,280,277,423,410,468,257,154,142,164,78,17,1,0,0
